Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
AXSM,AXSOME THERAPEUTICS INC,Equity,0,11.47,11152,127913.44,127913.44,Health Care,BYZR4X4,US05464T1043,NASDAQ
TLYS,TILLYS INC CLASS A,Equity,0,12.25,10433,127804.25,127804.25,Consumer Discretionary,B7TN3D2,US8868851028,New York Stock Exchange Inc.
BBW,BUILD A BEAR WORKSHOP INC,Equity,0,5.55,23017,127744.35,127744.35,Consumer Discretionary,B034L50,US1200761047,New York Stock Exchange Inc.
SYX,SYSTEMAX INC,Equity,0,21.25,6002,127542.5,127542.5,Industrials,2394712,US8718511012,New York Stock Exchange Inc.
NVAX,NOVAVAX INC,Equity,0,0.52,243352,126786.39,126786.39,Health Care,2637741,US6700021040,NASDAQ
FBIO,FORTRESS BIOTECH INC,Equity,0,1.99,63704,126770.96,126770.96,Health Care,BWT3FG4,US34960Q1094,NASDAQ
DLA,DELTA APPAREL INC,Equity,0,24.23,5175,125390.25,125390.25,Consumer Discretionary,2603247,US2473681037,Nyse Mkt Llc
CCO,CLEAR CHANNEL OUTDOOR HOLDINGS INC,Equity,0,5.56,22520,125211.2,125211.2,Communication,B0P01M3,US18451C1099,New York Stock Exchange Inc.
GHM,GRAHAM CORP,Equity,0,21.12,5916,124945.92,124945.92,Industrials,2380904,US3845561063,New York Stock Exchange Inc.
IRMD,IRADIMED CORP,Equity,0,25.55,4877,124607.35,124607.35,Health Care,BP4GNJ8,US46266A1097,NASDAQ
CWH,CAMPING WORLD HOLDINGS INC CLASS A,Equity,0,13.44,9267,124548.48,124548.48,Consumer Discretionary,BDCBXH9,US13462K1097,New York Stock Exchange Inc.
INSY,INSYS THERAPEUTICS INC,Equity,0,4.39,28306,124263.34,124263.34,Health Care,B4QRG71,US45824V2097,NASDAQ
TAT,TRANSATLANTIC PETROLEUM LTD,Equity,0,1.08,114719,123896.52,123896.52,Energy,BK0TLG9,BMG899821133,Nyse Mkt Llc
NEOS,NEOS THERAPEUTICS INC,Equity,0,2.74,45177,123784.98,123784.98,Health Care,BYN6897,US64052L1061,NASDAQ
SENEA,SENECA FOODS CORP CLASS A,Equity,0,24.3,5064,123055.2,123055.2,Consumer Staples,2781626,US8170705011,NASDAQ
STRS,STRATUS PROPERTIES INC,Equity,0,24.3,5052,122763.6,122763.6,Real Estate,2761424,US8631672016,NASDAQ
BCEI,BONANZA CREEK ENERGY INC,Equity,0,21.63,5641,122014.83,122014.83,Energy,BYXGJD8,US0977934001,New York Stock Exchange Inc.
CTMX,CYTOMX THERAPEUTICS INC,Equity,0,10.75,11329,121786.75,121786.75,Health Care,BYWVTY5,US23284F1057,NASDAQ
SLP,SIMULATIONS PLUS INC,Equity,0,20.57,5920,121774.4,121774.4,Health Care,2122560,US8292141053,NASDAQ
PKBK,PARKE BANCORP INC,Equity,0,21.58,5629,121473.82,121473.82,Financials,2095145,US7008851062,NASDAQ
LEE,LEE ENTERPRISES INC,Equity,0,3.48,34664,120630.72,120630.72,Communication,2509646,US5237681094,New York Stock Exchange Inc.
LLNW,LIMELIGHT NETWORKS INC,Equity,0,2.97,40436,120094.92,120094.92,Information Technology,B1YB674,US53261M1045,NASDAQ
ELF,ELF BEAUTY INC,Equity,0,9.33,12871,120086.43,120086.43,Consumer Staples,BDDQ975,US26856L1035,New York Stock Exchange Inc.
CUTR,CUTERA INC,Equity,0,17.97,6682,120075.54,120075.54,Health Care,2839741,US2321091082,NASDAQ
BLFS,BIOLIFE SOLUTIONS INC,Equity,0,20.51,5853,120045.03,120045.03,Health Care,BJH08B2,US09062W2044,NASDAQ
MOBL,MOBILEIRON INC,Equity,0,5.02,23805,119501.1,119501.1,Information Technology,BN57DN0,US60739U2042,NASDAQ
ULH,UNIVERSAL LOGISTICS INC,Equity,0,21.4,5578,119369.2,119369.2,Industrials,B066PX9,US91388P1057,NASDAQ
AKCA,AKCEA THERAPEUTICS INC,Equity,0,30.12,3955,119124.6,119124.6,Health Care,BF47GP8,US00972L1070,NASDAQ
FBIZ,FIRST BUSINESS FINANCIAL SERVICES,Equity,0,21.14,5620,118806.8,118806.8,Financials,B0M02F6,US3193901002,NASDAQ
ISTR,INVESTAR HOLDING CORP,Equity,0,23.07,5142,118625.94,118625.94,Financials,BNGY4R1,US46134L1052,NASDAQ
NWLI,NATIONAL WESTERN LIFE GROUP INC CL,Equity,0,280.31,423,118571.13,118571.13,Financials,BYSPYB3,US6385171029,NASDAQ
AVID,AVID TECHNOLOGY INC,Equity,0,6.53,17992,117487.76,117487.76,Information Technology,2065870,US05367P1003,NASDAQ
REV,REVLON INC CLASS A,Equity,0,19.35,6024,116564.4,116564.4,Consumer Staples,2750024,US7615256093,New York Stock Exchange Inc.
UIHC,UNITED INSURANCE HOLDINGS CORP,Equity,0,16.49,7050,116254.5,116254.5,Financials,B292PW7,US9107101027,NASDAQ
SLDB,SOLID BIOSCIENCES INC,Equity,0,10.43,11141,116200.63,116200.63,Health Care,BFFXYQ2,US83422E1055,NASDAQ
CVCY,CENTRAL VALLEY COMMUNITY BANCORP,Equity,0,20.07,5759,115583.13,115583.13,Financials,2683313,US1556851004,NASDAQ
KVHI,KVH INDUSTRIES INC,Equity,0,10.71,10786,115518.06,115518.06,Information Technology,2495507,US4827381017,NASDAQ
HWBK,HAWTHORN BANCSHARES INC,Equity,0,22.51,5128,115431.28,115431.28,Financials,2604217,US4204761039,NASDAQ
LKSD,LSC COMMUNICATIONS INC,Equity,0,6.8,16966,115368.8,115368.8,Industrials,BYND5V9,US50218P1075,New York Stock Exchange Inc.
BNED,BARNES AND NOBLE EDUCATION INC,Equity,0,4.92,23372,114990.24,114990.24,Consumer Discretionary,BYQDT70,US06777U1016,New York Stock Exchange Inc.
VSI,VITAMIN SHOPPE INC,Equity,0,6.84,16767,114686.28,114686.28,Consumer Discretionary,B55C7L5,US92849E1010,New York Stock Exchange Inc.
OCUL,OCULAR THERAPEUTIX INC,Equity,0,4.06,28212,114540.72,114540.72,Health Care,BNZB1X8,US67576A1007,NASDAQ
FONR,FONAR CORP,Equity,0,22.33,5106,114016.98,114016.98,Health Care,B1W52D6,US3444374058,NASDAQ
FTK,FLOTEK INDUSTRIES INC,Equity,0,3.35,34012,113940.2,113940.2,Materials,2816551,US3433891021,New York Stock Exchange Inc.
SCWX,SECUREWORKS CLASS A CORP,Equity,0,19.26,5905,113730.3,113730.3,Information Technology,BZB13V8,US81374A1051,NASDAQ
MUX,MCEWEN MINING INC,Equity,0,1.64,69207,113499.48,113499.48,Materials,B7M5FL7,US58039P1075,New York Stock Exchange Inc.
AMPE,AMPIO PHARMACEUTICALS INC,Equity,0,0.67,167814,113173.76,113173.76,Health Care,B5BNLD2,US03209T1097,Nyse Mkt Llc
IIN,INTRICON CORP,Equity,0,22.06,5109,112704.54,112704.54,Health Care,2794204,US46121H1095,NASDAQ
SRNE,SORRENTO THERAPEUTICS INC,Equity,0,2.75,40842,112315.5,112315.5,Health Care,BCT5QQ7,US83587F2020,NASDAQ
FNHC,FEDNAT HOLDING COMPANY,Equity,0,17.06,6564,111981.84,111981.84,Financials,BF1DN25,US31431B1098,NASDAQ
PCYO,PURE CYCLE CORP,Equity,0,9.89,11315,111905.35,111905.35,Utilities,B00YZY0,US7462283034,NASDAQ
TNAV,TELENAV INC,Equity,0,6.37,17454,111181.98,111181.98,Information Technology,B44D370,US8794551031,NASDAQ
NPTN,NEOPHOTONICS CORP,Equity,0,6.4,17347,111020.8,111020.8,Information Technology,B3TMC78,US64051T1007,New York Stock Exchange Inc.
LPCN,LIPOCINE INC,Equity,0,2.12,51949,110131.88,110131.88,Health Care,BCHX834,US53630X1046,NASDAQ
CDZI,CADIZ INC,Equity,0,9.6,11451,109929.6,109929.6,Utilities,2238661,US1275372076,NASDAQ
RLGT,RADIANT LOGISTIC INC,Equity,0,6.04,18187,109849.48,109849.48,Industrials,B065G33,US75025X1000,Nyse Mkt Llc
HALL,HALLMARK FINANCIAL SERVICES INC,Equity,0,10.22,10710,109456.2,109456.2,Financials,B19HTB2,US40624Q2030,NASDAQ
GCAP,GAIN CAPITAL HOLDINGS INC,Equity,0,6.57,16627,109239.39,109239.39,Financials,B3YK244,US36268W1009,New York Stock Exchange Inc.
PETX,ARATANA THERAPEUTICS INC,Equity,0,3.81,28638,109110.78,109110.78,Health Care,BB97C02,US03874P1012,NASDAQ
GAIA,GAIA INC CLASS A,Equity,0,9.55,11420,109061,109061,Consumer Discretionary,BD0R8F2,US36269P1049,NASDAQ
ORRF,ORRSTOWN FINANCIAL SERVICES INC,Equity,0,19.85,5480,108778,108778,Financials,B019FW2,US6873801053,NASDAQ
NLS,NAUTILUS INC,Equity,0,6.22,17416,108327.52,108327.52,Consumer Discretionary,2415936,US63910B1026,New York Stock Exchange Inc.
GNK,GENCO SHIPPING AND TRADING LTD,Equity,0,8.56,12655,108326.8,108326.8,Industrials,BD08758,MHY2685T1313,New York Stock Exchange Inc.
CYBE,CYBEROPTICS CORP,Equity,0,19.67,5463,107457.21,107457.21,Information Technology,2242372,US2325171021,NASDAQ
FCCO,FIRST COMMUNITY CORP,Equity,0,20.88,5141,107344.08,107344.08,Financials,2863074,US3198351047,NASDAQ
PTVCB,PROTECTIVE INSURANCE CORP CLASS B,Equity,0,19.01,5636,107140.36,107140.36,Financials,BGGJFQ3,US74368L2034,NASDAQ
CNTY,CENTURY CASINOS INC,Equity,0,8.78,12196,107080.88,107080.88,Consumer Discretionary,2022239,US1564921005,NASDAQ
JAX,J ALEXANDERS HOLDINGS INC,Equity,0,9.88,10798,106684.24,106684.24,Consumer Discretionary,BYQD7L0,US46609J1060,New York Stock Exchange Inc.
UNTY,UNITY BANCORP INC,Equity,0,20.8,5090,105872,105872,Financials,2083968,US9132901029,NASDAQ
SMBK,SMARTFINANCIAL INC,Equity,0,20.24,5216,105571.84,105571.84,Financials,BYVYKX1,US83190L2088,NASDAQ
FNWB,FIRST NORTHWEST BAN,Equity,0,16.08,6545,105243.6,105243.6,Financials,BVSSGV5,US3358341077,NASDAQ
CVRS,CORINDUS VASCULAR ROBOTICS INC,Equity,0,2.01,52251,105024.51,105024.51,Health Care,BQH7VB3,US2187301096,Nyse Mkt Llc
TREC,TRECORA RESOURCES,Equity,0,8.94,11656,104204.64,104204.64,Materials,BMW3X78,US8946481046,New York Stock Exchange Inc.
MLVF,MALVERN BANCORP INC,Equity,0,20.49,5079,104068.71,104068.71,Financials,B86PXS3,US5614091032,NASDAQ
ACBI,ATLANTIC CAPITAL BANCSHARES INC,Equity,0,19.01,5472,104022.72,104022.72,Financials,BYT55F3,US0482692037,NASDAQ
PROV,PROVIDENT FINANCIAL HOLDINGS INC,Equity,0,20.13,5158,103830.54,103830.54,Financials,2136055,US7438681014,NASDAQ
FSTR,LB FOSTER,Equity,0,17.55,5913,103773.15,103773.15,Industrials,2348225,US3500601097,NASDAQ
HFBC,HOPFED BANCORP INC,Equity,0,20.32,5087,103367.84,103367.84,Financials,2619987,US4397341045,NASDAQ
SHBI,SHORE BANCSHARES INC,Equity,0,15.6,6597,102913.2,102913.2,Financials,2748869,US8251071051,NASDAQ
PICO,PICO HOLDINGS INC,Equity,0,10.48,9740,102075.2,102075.2,Industrials,2326737,US6933662057,NASDAQ
LUNA,LUNA INNOVATIONS INC,Equity,0,4.53,22481,101838.93,101838.93,Information Technology,B142B50,US5503511009,NASDAQ
AXTI,AXT INC,Equity,0,4.44,22885,101609.4,101609.4,Information Technology,2247979,US00246W1036,NASDAQ
MSON,MISONIX INC,Equity,0,20,5068,101360,101360,Health Care,2599250,US6048711039,NASDAQ
IESC,IES INC,Equity,0,17.75,5677,100766.75,100766.75,Industrials,BD978B9,US44951W1062,NASDAQ
ESXB,COMMUNITY BANKERS CORP TRUST,Equity,0,7.99,12450,99475.5,99475.5,Financials,B1CWK77,US2036121067,NASDAQ
PBIP,PRUDENTIAL BANCORP INC,Equity,0,17.7,5609,99279.3,99279.3,Financials,BFNYRJ1,US74431A1016,NASDAQ
RVSB,RIVERVIEW BANCORP INC,Equity,0,8,12409,99272,99272,Financials,2117920,US7693971001,NASDAQ
ALOT,ASTRO MED INC,Equity,0,19.84,4993,99061.12,99061.12,Information Technology,2060358,US04638F1084,NASDAQ
TWIN,TWIN DISC INC,Equity,0,16.88,5858,98883.04,98883.04,Industrials,2908685,US9014761012,NASDAQ
PFBI,PREMIER FINANCIAL BANCORP INC,Equity,0,15.54,6299,97886.46,97886.46,Financials,2701657,US74050M1053,NASDAQ
ZEUS,OLYMPIC STEEL INC,Equity,0,16.83,5793,97496.19,97496.19,Materials,2659013,US68162K1060,NASDAQ
CBMG,CELLULAR BIOMEDICINE GROUP INC,Equity,0,17.36,5612,97424.32,97424.32,Health Care,B9F9PM1,US15117P1021,NASDAQ
SD,SANDRIDGE ENERGY INC,Equity,0,8.18,11869,97088.42,97088.42,Energy,BD1XH30,US80007P8692,New York Stock Exchange Inc.
LCNB,LCNB CORP,Equity,0,17.1,5666,96888.6,96888.6,Financials,2283917,US50181P1003,NASDAQ
GNE,GENIE ENERGY LTD CLASS B,Equity,0,8.45,11394,96279.3,96279.3,Utilities,B725NJ1,US3722842081,New York Stock Exchange Inc.
PZN,PZENA INVESTMENT MANAGEMENT INC CL,Equity,0,8.9,10800,96120,96120,Financials,B28HSP7,US74731Q1031,New York Stock Exchange Inc.
CSLT,CASTLIGHT HEALTH INC CLASS B,Equity,0,4,23972,95888,95888,Health Care,BKF2K11,US14862Q1004,New York Stock Exchange Inc.
INWK,INNERWORKINGS INC,Equity,0,4.11,23309,95799.99,95799.99,Industrials,B17W6V8,US45773Y1055,NASDAQ
SFE,SAFEGUARD SCIENTIFICS INC,Equity,0,10.9,8780,95702,95702,Financials,2766902,US7864492076,New York Stock Exchange Inc.
RYI,RYERSON HOLDING CORP,Equity,0,8.81,10828,95394.68,95394.68,Materials,B3TPPZ6,US7837541041,New York Stock Exchange Inc.
FCCY,1ST CONSTITUTION BANCORP,Equity,0,18.7,5099,95351.3,95351.3,Financials,2554345,US31986N1028,NASDAQ
KIN,KINDRED BIOSCIENCES INC,Equity,0,8.85,10726,94925.1,94925.1,Health Care,BH3XG40,US4945771099,NASDAQ
SPWH,SPORTSMANS WAREHOUSE HOLDINGS INC,Equity,0,5.35,17722,94812.7,94812.7,Consumer Discretionary,BLM7DY0,US84920Y1064,NASDAQ
RLH,RED LION HOTELS CORP,Equity,0,8.04,11783,94735.32,94735.32,Consumer Discretionary,2232737,US7567641060,New York Stock Exchange Inc.
CLFD,CLEARFIELD INC,Equity,0,14.79,6390,94508.1,94508.1,Information Technology,2002059,US18482P1030,NASDAQ
SCYX,SCYNEXIS INC,Equity,0,1.62,58187,94262.94,94262.94,Health Care,BKZH0P0,US8112921015,NASDAQ
TTPH,TETRAPHASE PHARMACEUTICALS INC,Equity,0,1.36,69002,93842.72,93842.72,Health Care,B9BB071,US88165N1054,NASDAQ
FFNW,FIRST FINANCIAL NORTHWEST INC,Equity,0,15.98,5870,93802.6,93802.6,Financials,B28FZ94,US32022K1025,NASDAQ
GBL,GAMCO INVESTORS INC CLASS A,Equity,0,19.69,4759,93704.71,93704.71,Financials,2386827,US3614381040,New York Stock Exchange Inc.
TRK,SPEEDWAY MOTORSPORTS INC,Equity,0,15.4,6078,93601.2,93601.2,Consumer Discretionary,2833765,US8477881069,New York Stock Exchange Inc.
USAP,UNIVERSAL STAINLESS AND ALLOY PROD,Equity,0,16.97,5507,93453.79,93453.79,Materials,2944281,US9138371003,NASDAQ
CLCT,COLLECTORS UNIVERSE INC,Equity,0,16.83,5532,93103.56,93103.56,Consumer Discretionary,2165480,US19421R2004,NASDAQ
IO,ION GEOPHYSICAL CORP,Equity,0,16.22,5739,93086.58,93086.58,Energy,BDC82D9,US4620442073,New York Stock Exchange Inc.
ESSA,ESSA BANCORP INC,Equity,0,16.08,5786,93038.88,93038.88,Financials,B1VXG40,US29667D1046,NASDAQ
FUNC,FIRST UNITED CORP,Equity,0,17.67,5262,92979.54,92979.54,Financials,2420736,US33741H1077,NASDAQ
WATT,ENERGOUS CORP,Equity,0,5.96,15531,92564.76,92564.76,Industrials,BKZGXY7,US29272C1036,NASDAQ
CLUB,TOWN SPORTS INTERNATIONAL HOLDINGS,Equity,0,5.37,17212,92428.44,92428.44,Consumer Discretionary,B0H9BD9,US89214A1025,NASDAQ
CRK,COMSTOCK RESOURCES INC,Equity,0,7.29,12674,92393.46,92393.46,Energy,BD82PS1,US2057683029,New York Stock Exchange Inc.
SPWR,SUNPOWER CORP,Equity,0,6.44,14336,92323.84,92323.84,Information Technology,B59DK93,US8676524064,NASDAQ
GSIT,GSI TECHNOLOGY INC,Equity,0,7.89,11665,92036.85,92036.85,Information Technology,B00SMG3,US36241U1060,NASDAQ
DWSN,DAWSON GEOPHYSICAL,Equity,0,3.04,30273,92029.92,92029.92,Energy,BVG76G9,US2393601008,NASDAQ
INSG,INSEEGO CORP,Equity,0,5.03,18236,91727.08,91727.08,Information Technology,BYWSY52,US45782B1044,NASDAQ
USAK,USA TRUCK INC,Equity,0,16.22,5649,91626.78,91626.78,Industrials,2910099,US9029251066,NASDAQ
TRCB,TWO RIVER BANCORP,Equity,0,16.42,5580,91623.6,91623.6,Financials,BBW6079,US90207C1053,NASDAQ
OVLY,OAK VALLEY BANCORP,Equity,0,18.02,5082,91577.64,91577.64,Financials,B019FQ6,US6718071052,NASDAQ
NERV,MINERVA NEUROSCIENCES INC,Equity,0,8.42,10858,91424.36,91424.36,Health Care,BNB7PK5,US6033801068,NASDAQ
SPKE,SPARK ENERGY INC CLASS A,Equity,0,8.68,10508,91209.44,91209.44,Utilities,BP4WT32,US8465111032,NASDAQ
GALT,GALECTIN THERAPEUTICS INC,Equity,0,5.04,18082,91133.28,91133.28,Health Care,B7ZN8B9,US3632252025,NASDAQ
RNET,RIGNET INC,Equity,0,13.93,6540,91102.2,91102.2,Energy,B3WSNV4,US7665821002,NASDAQ
LXRX,LEXICON PHARMACEUTICALS INC,Equity,0,7.62,11937,90959.94,90959.94,Health Care,BWFZX59,US5288723027,NASDAQ
SYNL,SYNALLOY CORP,Equity,0,15.5,5868,90954,90954,Materials,2867805,US8715651076,NASDAQ
BREW,CRAFT BREW ALLIANCE INC,Equity,0,15.61,5826,90943.86,90943.86,Consumer Staples,2723350,US2241221017,NASDAQ
CTSO,CYTOSORBENTS CORP,Equity,0,7.91,11334,89651.94,89651.94,Health Care,BTCB1L1,US23283X2062,NASDAQ
CBAN,COLONY BANKCORP INC,Equity,0,17.3,5106,88333.8,88333.8,Financials,2492917,US19623P1012,NASDAQ
SIFI,SI FINANCIAL GROUP INC,Equity,0,14.5,6049,87710.5,87710.5,Financials,B43N9T5,US78425V1044,NASDAQ
KIRK,KIRKLANDS INC,Equity,0,7.9,10862,85809.8,85809.8,Consumer Discretionary,2960920,US4974981056,NASDAQ
HMTV,HEMISPHERE MEDIA GROUP INC CLASS A,Equity,0,14.41,5938,85566.58,85566.58,Communication,B8L2798,US42365Q1031,NASDAQ
PCYG,PARK CITY GROUP INC,Equity,0,7.96,10648,84758.08,84758.08,Information Technology,B1BQMW9,US7002153044,NASDAQ
RUBI,THE RUBICON PROJECT INC,Equity,0,6.83,12231,83537.73,83537.73,Information Technology,BKXNFW2,US78112V1026,New York Stock Exchange Inc.
SPNE,SEASPINE HOLDINGS CORP,Equity,0,14.45,5731,82812.95,82812.95,Health Care,BZ0XXD7,US81255T1088,NASDAQ
LXU,LSB INDUSTRIES INC,Equity,0,7.08,11666,82595.28,82595.28,Materials,2536882,US5021601043,New York Stock Exchange Inc.
MNTX,MANITEX INTERNATIONAL INC,Equity,0,7.64,10794,82466.16,82466.16,Industrials,B03DVM4,US5634201082,NASDAQ
MCHX,MARCHEX INC CLASS B,Equity,0,4.7,17409,81822.3,81822.3,Communication,2238940,US56624R1086,NASDAQ
TZOO,TRAVELZOO,Equity,0,14.89,5482,81626.98,81626.98,Communication,BGDFSM1,US89421Q2057,NASDAQ
KODK,EASTMAN KODAK,Equity,0,3.51,23252,81614.52,81614.52,Information Technology,BDZDSJ9,US2774614067,New York Stock Exchange Inc.
MXWL,MAXWELL TECHNOLOGIES INC,Equity,0,4.49,18153,81506.97,81506.97,Information Technology,2573771,US5777671067,NASDAQ
CSU,CAPITAL SENIOR LIVING CORP,Equity,0,4.65,17305,80468.25,80468.25,Health Care,2121772,US1404751042,New York Stock Exchange Inc.
TESS,TESSCO TECHNOLOGIES INC,Equity,0,15.87,5065,80381.55,80381.55,Information Technology,2884291,US8723861071,NASDAQ
ATHX,ATHERSYS INC,Equity,0,1.53,52180,79835.4,79835.4,Health Care,B1YH8W1,US04744L1061,NASDAQ
NDLS,NOODLES CLASS A,Equity,0,6.72,11858,79685.76,79685.76,Consumer Discretionary,BBMT993,US65540B1052,NASDAQ
SAMG,SILVERCREST ASSET MANAGEMENT GROUP,Equity,0,15.26,5185,79123.1,79123.1,Financials,B8XBPS8,US8283591092,NASDAQ
JYNT,JOINT CORP,Equity,0,14.22,5548,78892.56,78892.56,Health Care,BRK0127,US47973J1025,NASDAQ
BRT,BRT APARTMENTS CORP,Equity,0,13.81,5711,78868.91,78868.91,Real Estate,2068512,US0556453035,New York Stock Exchange Inc.
PIR,PIER IMPORTS INC,Equity,0,0.64,122307,78851.32,78851.32,Consumer Discretionary,2688266,US7202791080,New York Stock Exchange Inc.
XOMA,XOMA CORP,Equity,0,14.73,5331,78525.63,78525.63,Health Care,BYP7GF0,US98419J2069,NASDAQ
TCS,CONTAINER STORE GROUP INC,Equity,0,6.82,11442,78034.44,78034.44,Consumer Discretionary,BFWGXQ7,US2107511030,New York Stock Exchange Inc.
BCBP,BCB BANCORP INC,Equity,0,13.31,5829,77583.99,77583.99,Financials,2848253,US0552981039,NASDAQ
SHSP,SHARPSPRING INC,Equity,0,15.2,5078,77185.6,77185.6,Information Technology,BZ1L7N8,US8200541048,NASDAQ
AREX,APPROACH RESOURCES INC,Equity,0,1.08,69882,75472.56,75472.56,Energy,B28RSK2,US03834A1034,NASDAQ
IVAC,INTEVAC INC,Equity,0,6.15,12266,75435.9,75435.9,Information Technology,2475811,US4611481080,NASDAQ
KINS,KINGSTONE COMPANIES INC,Equity,0,15,5002,75030,75030,Financials,B02NVQ9,US4967191051,NASDAQ
CDMO,AVID BIOSERVICES INC,Equity,0,4.22,17717,74765.74,74765.74,Health Care,BFMZ4W7,US05368M1062,NASDAQ
DGICA,DONEGAL GROUP INC CLASS A,Equity,0,13.5,5508,74358,74358,Financials,2752730,US2577012014,NASDAQ
ORN,ORION GROUP INC,Equity,0,4.24,17343,73534.32,73534.32,Industrials,B1WTHL1,US68628V3087,New York Stock Exchange Inc.
PMD,PSYCHEMEDICS CORP,Equity,0,14.8,4955,73334,73334,Health Care,2974761,US7443752057,NASDAQ
BOCH,BANK OF COMMERCE HOLDINGS,Equity,0,11.25,6458,72652.5,72652.5,Financials,B01KDQ5,US06424J1034,NASDAQ
BKJ,BANCORP OF NEW JERSEY INC,Equity,0,13.76,5272,72542.72,72542.72,Financials,B39QS61,US0599151083,Nyse Mkt Llc
BTX,BIOTIME INC,Equity,0,1.63,44055,71809.65,71809.65,Health Care,2092221,US09066L1052,Nyse Mkt Llc
HZN,HORIZON GLOBAL CORP,Equity,0,2.38,30117,71678.46,71678.46,Consumer Discretionary,BYM7727,US44052W1045,New York Stock Exchange Inc.
UBFO,UNITED SECURITY BANCSHARES,Equity,0,10.82,6601,71422.82,71422.82,Financials,2714569,US9114601035,NASDAQ
DXLG,DESTINATION XL GROUP INC,Equity,0,2.49,28648,71333.52,71333.52,Consumer Discretionary,B86P8R7,US25065K1043,NASDAQ
NHTC,NATURAL HEALTH TRENDS CORP,Equity,0,12.98,5493,71299.14,71299.14,Consumer Staples,2490847,US63888P4063,NASDAQ
HABT,HABIT RESTAURANTS INC CLASS A,Equity,0,11.15,6392,71270.8,71270.8,Consumer Discretionary,BSLVVS2,US40449J1034,NASDAQ
NVTR,NUVECTRA CORP,Equity,0,12.71,5596,71125.16,71125.16,Health Care,BDCPPG4,US67075N1081,NASDAQ
BPI,BRIDGEPOINT EDUCATION INC,Equity,0,6.2,11449,70983.8,70983.8,Consumer Discretionary,B3VVNF8,US10807M1053,New York Stock Exchange Inc.
PXLW,PIXELWORKS INC,Equity,0,4.12,17106,70476.72,70476.72,Information Technology,2591063,US72581M3051,NASDAQ
PRTK,PARATEK PHARMACEUTICALS INC,Equity,0,6.25,11220,70125,70125,Health Care,BSDHYJ0,US6993743029,NASDAQ
FLXN,FLEXION THERAPEUTICS INC,Equity,0,11.93,5862,69933.66,69933.66,Health Care,BJ36RM8,US33938J1060,NASDAQ
OOMA,OOMA INC,Equity,0,14.23,4882,69470.86,69470.86,Communication,BY7R2L6,US6834161019,New York Stock Exchange Inc.
GENC,GENCOR INDUSTRIES INC,Equity,0,12.6,5503,69337.8,69337.8,Industrials,2575045,US3686781085,NASDAQ
DCPH,DECIPHERA PHARMACEUTICALS INC,Equity,0,25.4,2708,68783.2,68783.2,Health Care,BZ1LFB2,US24344T1016,NASDAQ
FPI,FARMLAND PARTNERS INC,Equity,0,6.07,11299,68584.93,68584.93,Real Estate,BKZH191,US31154R1095,New York Stock Exchange Inc.
ESCA,ESCALADE INC,Equity,0,11.79,5780,68146.2,68146.2,Consumer Discretionary,2321561,US2960561049,NASDAQ
PFSW,PFSWEB INC,Equity,0,6.36,10703,68071.08,68071.08,Information Technology,2524296,US7170982067,NASDAQ
AVNW,AVIAT NETWORKS INC,Equity,0,13.16,5133,67550.28,67550.28,Information Technology,BZ9NWS6,US05366Y2019,NASDAQ
HNRG,HALLADOR ENERGY,Equity,0,5.9,11429,67431.1,67431.1,Energy,2404978,US40609P1057,NASDAQ
TUES,TUESDAY MORNING CORP,Equity,0,2.33,28645,66742.85,66742.85,Consumer Discretionary,2411440,US8990355054,NASDAQ
EVOK,EVOKE PHARMA INC,Equity,0,1.43,46628,66678.04,66678.04,Health Care,BCZS831,US30049G1040,NASDAQ
MSL,MIDSOUTH BANCORP INC,Equity,0,11.34,5853,66373.02,66373.02,Financials,2587233,US5980391057,New York Stock Exchange Inc.
III,INFORMATION SERVICES GROUP INC,Equity,0,3.65,18097,66054.05,66054.05,Information Technology,B1R0CV4,US45675Y1047,NASDAQ
ADRO,ADURO BIOTECH INC,Equity,0,4,16419,65676,65676,Health Care,BWTVW89,US00739L1017,NASDAQ
SLCT,SELECT BANCORP INC,Equity,0,11.43,5675,64865.25,64865.25,Financials,BPHCTK6,US81617L1089,NASDAQ
ADVM,ADVERUM BIOTECHNOLOGIES INC,Equity,0,5.65,11401,64415.65,64415.65,Health Care,BD6NXD7,US00773U1088,NASDAQ
FRBA,FIRST BANK,Equity,0,11.56,5534,63973.04,63973.04,Financials,B1VQ1H7,US31931U1025,NASDAQ
ALSK,ALASKA COMMUNICATIONS SYSTEMS GROU,Equity,0,1.84,34496,63472.64,63472.64,Communication,2521446,US01167P1012,NASDAQ
FEIM,FREQUENCY ELECTRONICS INC,Equity,0,11.56,5473,63267.88,63267.88,Information Technology,2352884,US3580101067,NASDAQ
